fid,OBJECTID,PCTID,PCTName,vegForm,vegClass,form_PCT,labels,Shape_Length,Shape_Area
529,6507149,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,524.13003478681,9426.82445855635
530,6507152,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,576.268882388405,10697.8750723339
531,6507153,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,136.548793876796,1089.56764034155
532,6507157,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,377.801748010581,4708.49771420556
533,6507160,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,831.631647135068,14971.6896044897
534,6507161,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,33260.9931740248,2553595.84458029
535,6507162,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,165.568003116822,1226.27994931587
536,6507163,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,996.346482909513,23823.7396268221
537,6507164,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,183.422993933149,1490.35434616128
538,6507165,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,183.566846035926,1302.9622245552
539,6507166,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,216.364065305404,3055.93662437179
540,6507167,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,615.049401769031,13565.6081498152
541,6507168,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,178.664083312776,1187.059160881
542,6507169,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,190.753679087643,2272.51885570946
543,6507170,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,441.287158055554,8013.70116929749
544,6507171,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,769.883661655696,23560.0177110647
545,6507172,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,112.969697654944,882.156069998605
546,6507173,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,194.463438392037,1615.81372031793
547,6507174,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,553.836435434362,9194.53752328753
548,6507175,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,131.821897754996,1072.09332468353
549,6507176,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,207.657658124917,2308.40546866084
550,6507177,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,721.768848357461,16221.5441832107
551,6507178,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,332.407356643425,4904.70382246034
552,6507179,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,212.055309100511,2399.61936812454
553,6507180,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,120.883058948559,976.799059005013
554,6507181,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,475.449645642835,7649.932164833
555,6507182,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,407.030308334107,4078.60851675933
556,6507183,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,382.222863602549,4217.74435691518
557,6507184,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,447.954393729354,9148.66643296443
558,6507185,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,244.780431918372,3236.2559990281
559,6507186,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,287.747525052511,3141.05112012975
560,6507187,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,228.801337583657,3170.33358787765
561,6507188,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,137.509054510137,800.992510191178
562,6507189,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,167.232198026868,1919.72173587839
563,6507190,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,195.5346158388,2166.11478415303
564,6507191,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,172.002417002,1154.66667429127
565,6507192,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,447.975877636558,6969.06009499933
566,6507193,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,236.447305219659,3318.78575375783
567,6507194,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,238.887241237651,2808.28531888606
568,6507195,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,537.529244185475,8649.14797356798
569,6507196,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,146.805244551569,926.687546143548
570,6507197,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,320.999198322701,4576.07932890309
571,6507198,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,340.777106718045,4649.57969755182
572,6507199,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,314.977733732993,6070.01788374476
573,6507200,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,223.300589405493,3007.36307498346
574,6507201,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,286.95824557454,3433.89988888064
575,6507202,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,206.273428041032,3193.70322134644
576,6507203,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,169.227031132225,1238.85949668453
577,6507204,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,104.669448289016,631.897276711014
578,6507205,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,658.460789919726,11117.2408603087
579,6507206,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,302.758571697667,2084.10050965727
